Label,Acc X-mean,Acc X-median,Acc X-std,Acc X-mad,Acc X-max,Acc X-min,Acc X-iqr,Acc X-autocorr,Acc Y-mean,Acc Y-median,Acc Y-std,Acc Y-mad,Acc Y-max,Acc Y-min,Acc Y-iqr,Acc Y-autocorr,Acc Z-mean,Acc Z-median,Acc Z-std,Acc Z-mad,Acc Z-max,Acc Z-min,Acc Z-iqr,Acc Z-autocorr,Gyro X-mean,Gyro X-median,Gyro X-std,Gyro X-mad,Gyro X-max,Gyro X-min,Gyro X-iqr,Gyro X-autocorr,Gyro Y-mean,Gyro Y-median,Gyro Y-std,Gyro Y-mad,Gyro Y-max,Gyro Y-min,Gyro Y-iqr,Gyro Y-autocorr,Gyro Z-mean,Gyro Z-median,Gyro Z-std,Gyro Z-mad,Gyro Z-max,Gyro Z-min,Gyro Z-iqr,Gyro Z-autocorr
2,-1.706563036,-1.700481772,0.055491809,0.028730392,-1.580771685,-1.839345455,0.056263685,0.786403758,-9.508907528,-9.50976944,0.026850077,0.019153595,-9.418789864,-9.58638382,0.03830719,0.581338621,0.524952659,0.542286694,0.080202689,0.040701448,0.776918471,0.16879122,0.088585436,0.529127584,-0.000267648,0.002663159,0.013820211,0.004261055,0.027696855,-0.034354754,0.01105211,0.831745907,-0.018779267,-0.022903169,0.053749322,0.049002124,0.076832138,-0.109455839,0.099069516,0.930103917,-0.00163518,-0.001664474,0.004927956,0.00259658,0.007323687,-0.010386321,0.005592635,0.872833363
2,-1.685446167,-1.678933978,0.040858431,0.026336193,-1.59992528,-1.767519355,0.047884106,0.863202779,-9.508476572,-9.514557838,0.024405275,0.019153595,-9.457097054,-9.552865028,0.03830719,0.628432871,0.650265175,0.604535937,0.129492517,0.086191296,0.872686505,0.441730201,0.220266536,0.964537631,0.007787077,0.006924214,0.007026673,0.004527371,0.019441061,-0.004127896,0.011318426,0.931948212,-0.031004498,-0.031957909,0.051784468,0.059122132,0.031425279,-0.112651631,0.099069516,0.95830588,-0.002004027,-0.001464737,0.00393258,0.002796318,0.005592634,-0.007456846,0.006924214,0.945755414
2,-1.645846058,-1.63823247,0.049111798,0.023942053,-1.552041292,-1.767519355,0.047884106,0.858337762,-9.508428688,-9.512163639,0.026201342,0.021547794,-9.457097054,-9.562441826,0.034715891,0.658844865,0.798705683,0.824802458,0.079717795,0.03830725,0.882263303,0.590170741,0.105344892,0.921270021,0.002753706,0.000133158,0.008986797,0.00585895,0.019441061,-0.009187899,0.013182637,0.955619665,-0.015462301,-0.0117179,0.046847121,0.031691593,0.031425279,-0.112651631,0.052730551,0.945033354,-0.001392832,-0.001198422,0.003442154,0.001997369,0.005592634,-0.007456846,0.003595265,0.914501623
2,-1.61500875,-1.607107877,0.032192706,0.026336192,-1.523310781,-1.690904975,0.040701389,0.458054075,-9.516904154,-9.514557838,0.022257536,0.019153595,-9.481039047,-9.567230225,0.03830719,0.580329922,0.807420576,0.82001406,0.050614667,0.03830722,0.882263303,0.709880829,0.086191297,0.868448069,-0.000664458,0.000798948,0.005777948,0.002929475,0.010652636,-0.009187899,0.007856319,0.942768009,0.004014712,0.012117374,0.021059909,0.013448954,0.025566328,-0.037284229,0.032490542,0.943281358,-0.001866875,-0.002130527,0.002632925,0.001331579,0.003328949,-0.006657898,0.002396843,0.892612389
2,-1.581729357,-1.590348482,0.051734101,0.033518791,-1.489791989,-1.686116576,0.058657885,0.806625105,-9.520160265,-9.514557838,0.019250749,0.009576798,-9.481039047,-9.567230225,0.025139093,0.584797982,0.787740236,0.793677866,0.042902368,0.03591305,0.858321309,0.709880829,0.063446344,0.852272279,0.002430133,0.001597896,0.004412835,0.004127896,0.010652636,-0.005725792,0.004926844,0.912652019,-0.006323672,-0.008921583,0.018761234,0.006657898,0.023435799,-0.037284229,0.023835274,0.952378901,-0.000637827,0.00133158,0.003638484,0.002130527,0.003462107,-0.006657898,0.006791056,0.932957889
2,-1.543853087,-1.542464495,0.041928661,0.033518911,-1.441908002,-1.623867273,0.073023201,0.776130251,-9.52911457,-9.524134636,0.018450483,0.009576798,-9.485827446,-9.581595421,0.023941994,0.661866869,0.814076459,0.822408259,0.038830382,0.035912991,0.863109708,0.733822823,0.064643443,0.851111856,-0.000829574,0.001198422,0.006240551,0.003994739,0.005725792,-0.014114743,0.00519316,0.937049812,-0.008588688,-0.006990793,0.029023853,0.004727108,0.061252661,-0.047004759,0.032224226,0.922439948,-0.001958753,0.001597896,0.005804076,0.001864211,0.003462107,-0.014647375,0.008522109,0.945414153
2,-1.513542485,-1.513733983,0.046856907,0.028730392,-1.427542806,-1.590348482,0.052672505,0.866516611,-9.530598974,-9.531317234,0.017195929,0.011970997,-9.490615845,-9.581595421,0.019153595,0.518995494,0.821259068,0.810437262,0.031267498,0.023941994,0.882263303,0.748188019,0.057460844,0.776755752,-0.001119858,0.001065264,0.00577074,0.001331579,0.005459476,-0.014114743,0.002263685,0.938605508,-0.009174583,-0.005060002,0.029814131,0.007856319,0.061252661,-0.047004759,0.035020543,0.916740017,-0.003343596,-0.002530001,0.004716127,0.002263685,0.001597896,-0.014647375,0.002663159,0.932903658
2,-1.476384473,-1.485003591,0.047015201,0.035912991,-1.384447098,-1.547252893,0.071825981,0.787422557,-9.523655796,-9.524134636,0.022069493,0.016759395,-9.476250648,-9.572018623,0.029927493,0.550874941,0.846924908,0.843956113,0.059616228,0.04070142,0.973242998,0.666785181,0.081402838,0.673524839,0.001684448,0.001198422,0.006648917,0.00133158,0.014913691,-0.016644744,0.003462107,0.826232246,-0.000797616,-0.005459476,0.022558503,0.008921583,0.042477388,-0.033555806,0.026365275,0.912950676,0.000392816,-0.000266316,0.004003444,0.002263685,0.00972053,-0.00452737,0.004926844,0.906354119
2,-1.493431196,-1.508945585,0.1232009,0.047884106,-1.173757434,-1.85849905,0.100556492,0.802237388,-9.521117945,-9.521740437,0.025993455,0.016759395,-9.442731857,-9.591172218,0.03830719,0.43727033,0.862199918,0.877474904,0.08436537,0.062249243,1.049857497,0.666785181,0.135272384,0.759028252,-0.002424806,-0.004261055,0.008847637,0.004127897,0.014913691,-0.016644744,0.008921583,0.865151158,0.011197252,0.009054741,0.022288717,0.01824264,0.053529497,-0.025699485,0.035420016,0.860710451,0.00700544,0.002530001,0.009319633,0.007057371,0.027031064,-0.00452737,0.008388952,0.887576884
2,-1.585799499,-1.604713678,0.144331468,0.062249303,-1.173757434,-1.85849905,0.1436522,0.824299317,-9.512881899,-9.519346237,0.022983256,0.019153595,-9.442731857,-9.591172218,0.033518792,0.427766091,0.801961809,0.776918471,0.087767219,0.052672446,1.049857497,0.695515573,0.092176796,0.858125827,-0.003653855,-0.004261055,0.007503041,0.00392816,0.013182637,-0.016644744,0.007989477,0.856308432,0.007447524,-0.000532632,0.024529105,0.009587373,0.053529497,-0.038216334,0.013315795,0.890027368,0.004439486,0.001597896,0.011986894,0.002929476,0.027031064,-0.019707378,0.009321057,0.911506851
2,-1.639477481,-1.619078875,0.064733837,0.023941994,-1.508945584,-1.824980259,0.044292689,0.693149119,-9.509338484,-9.512163639,0.017853029,0.016759396,-9.476250648,-9.543288231,0.025139094,0.627821673,0.778642282,0.791283667,0.04348628,0.028730393,0.89184016,0.695515573,0.07661444,0.609097979,0.000237021,0.000466053,0.006186613,0.004860266,0.013182637,-0.01105211,0.009853689,0.876358896,0.001539306,-0.000532632,0.019363358,0.003595264,0.047004759,-0.038216334,0.011451583,0.909633286,-0.000641821,0.001065264,0.006743255,0.002396844,0.005060002,-0.019707378,0.004660529,0.88628957
2,-1.614434129,-1.619078875,0.035706552,0.023941993,-1.518522382,-1.67175138,0.03830719,0.616618133,-9.51757453,-9.519346237,0.019838509,0.009576798,-9.47146225,-9.567230225,0.033518792,0.640691286,0.784053172,0.786495268,0.033101614,0.028730393,0.89184016,0.685938776,0.047884047,0.299926519,0.000193079,-0.00066579,0.003855076,0.003661844,0.00652474,-0.004660529,0.007323688,0.947658858,9.72e-05,-0.000532632,0.009691567,0.00585895,0.015845796,-0.020639483,0.013182638,0.920754235,0.000110521,0.000932106,0.003515703,0.004127896,0.005060002,-0.004394213,0.006791056,0.931306717
2,-1.581920893,-1.575983286,0.039026693,0.033518791,-1.470638394,-1.67175138,0.067037583,0.694661654,-9.527486515,-9.524134636,0.023806179,0.014365196,-9.47146225,-9.567230225,0.027533293,0.749615859,0.760350576,0.752976418,0.034492229,0.021547824,0.863109708,0.685938776,0.033518851,0.574210722,-0.00162719,-0.001731053,0.00271785,0.002530002,0.003062633,-0.005326318,0.004261055,0.895322067,0.000521979,0.005725792,0.013341967,0.010785794,0.016511586,-0.020772642,0.01824264,0.897088556,-0.001920138,-0.002263685,0.002711094,0.001331579,0.005060002,-0.004394213,0.001864212,0.901978143
2,-1.553094711,-1.56161809,0.037144358,0.019153595,-1.398812294,-1.633444071,0.03950429,0.46672797,-9.527582283,-9.524134636,0.024130658,0.014365196,-9.466673851,-9.58638382,0.033518792,0.628313872,0.762265939,0.769735873,0.049561181,0.026336252,0.89184016,0.681150377,0.062249243,0.656597522,0.000560595,-0.000399474,0.004412954,0.003462107,0.008788425,-0.005326318,0.007423556,0.944754521,-0.005137234,0.003195791,0.022443004,0.009054741,0.016511586,-0.059521604,0.021438431,0.859592878,-0.003486075,-0.002263685,0.003038614,0.000932105,-0.000932106,-0.009454215,0.003062633,0.928371778
2,-1.509185046,-1.513733983,0.060493965,0.047884107,-1.365293503,-1.633444071,0.093373895,0.776871214,-9.53055109,-9.526528835,0.024380257,0.011970997,-9.466673851,-9.58638382,0.023941994,0.605260364,0.800190092,0.812831462,0.06317445,0.045489847,0.89184016,0.681150377,0.105344892,0.64700297,0.002017343,0.00519316,0.006859985,0.005992108,0.011185268,-0.007989477,0.012650006,0.936359666,-0.011824426,0.00066579,0.02595311,0.013315795,0.017044218,-0.059521604,0.041412125,0.863135825,-0.003376886,-0.002396843,0.003993282,0.002396843,0.003328949,-0.009454215,0.006391581,0.923495179
2,-1.470207441,-1.468244195,0.044165753,0.016759396,-1.365293503,-1.56161809,0.034715891,0.792095883,-9.537063313,-9.528923035,0.029134643,0.014365196,-9.442731857,-9.62469101,0.023941994,0.645841746,0.856358059,0.858321309,0.071708564,0.033518851,1.001973391,0.719457626,0.0730232,0.742427326,-0.000423442,-0.000532632,0.007207034,0.006657898,0.011185268,-0.009054741,0.016245271,0.943680253,-0.01044491,-0.011185268,0.025540159,0.021172115,0.031425279,-0.047936864,0.04234423,0.875275731,-0.000818921,0.0,0.003388188,0.002396843,0.003328949,-0.007723161,0.004261054,0.919909007
2,-1.438316679,-1.465849996,0.067183875,0.019153595,-1.240795016,-1.614290476,0.057460785,0.882647089,-9.547741442,-9.543288231,0.031079018,0.021547794,-9.442731857,-9.62469101,0.043095589,0.705667914,0.806750201,0.827196688,0.114572203,0.093373864,1.001973391,0.566228688,0.201112986,0.919833332,-0.003103912,-0.005060002,0.006225835,0.004793686,0.009054741,-0.012516848,0.010652637,0.9116754,0.007471493,0.005326318,0.039958777,0.033023173,0.070840031,-0.048336338,0.054594761,0.933622389,-0.001191764,0.000133158,0.004302855,0.002530001,0.003328949,-0.011584742,0.004261054,0.929073084
2,-1.40005734,-1.41078335,0.069285736,0.050278246,-1.240795016,-1.614290476,0.105344891,0.848900899,-9.554110012,-9.557653427,0.029087863,0.019153595,-9.490615845,-9.595960617,0.03830719,0.772501231,0.746368437,0.733822823,0.088813684,0.062249244,0.901416957,0.566228688,0.14844048,0.841732502,-0.004857602,-0.005326318,0.006909493,0.005725793,0.004660529,-0.022237379,0.011451585,0.902912922,0.002784333,-0.001597896,0.044269752,0.039947387,0.070840031,-0.084155828,0.054594761,0.927183216,-0.002145175,-0.001198422,0.00399442,0.001997369,0.002929475,-0.011584742,0.003761712,0.925870311
2,-1.388517283,-1.384447098,0.049065945,0.033518791,-1.288679123,-1.508945584,0.067037701,0.688836071,-9.551524277,-9.552865028,0.0301087,0.019153595,-9.490615845,-9.610325813,0.052672386,0.693799333,0.732577839,0.729034424,0.107599783,0.062249243,0.920570552,0.551863492,0.122104287,0.794210359,-0.004230428,-0.003595265,0.007603497,0.00452737,0.005326318,-0.022237379,0.010253162,0.927531957,-0.007416898,-0.001597896,0.026057398,0.010519479,0.014913691,-0.084155828,0.01691106,0.895328037,-4.13e-05,-0.000266316,0.003094814,0.001731053,0.00519316,-0.006125266,0.002796317,0.922070509
2,-1.392491648,-1.384447098,0.054963513,0.028730511,-1.288679123,-1.508945584,0.047884106,0.704933075,-9.558275919,-9.557653427,0.027934648,0.028730392,-9.514557838,-9.610325813,0.057460785,0.668395934,0.685890908,0.681150377,0.089960769,0.047884047,0.920570552,0.551863492,0.088585495,0.766614135,-0.001278316,-0.001597896,0.006891961,0.004261055,0.008122635,-0.022237379,0.006857635,0.874742991,-0.000153132,-0.001997369,0.007138342,0.004660528,0.013582111,-0.009054741,0.008522109,0.852348225,0.002316948,0.002663159,0.002529683,0.001597895,0.00519316,-0.006125266,0.003328949,0.871257771
2,-1.408963755,-1.394023895,0.058611276,0.033518791,-1.221641421,-1.556829691,0.0730232,0.690741422,-9.552481956,-9.557653427,0.029632632,0.028730392,-9.500192642,-9.595960617,0.062249184,0.701804526,0.674159313,0.681150377,0.082631004,0.045489848,0.887051702,0.542286694,0.100556493,0.741774255,0.001130511,0.001597896,0.005194953,0.003328949,0.009587373,-0.007989477,0.005060002,0.881413022,-0.000358195,-0.001997369,0.015428464,0.005992108,0.025566328,-0.033422645,0.016511587,0.819663111,0.00122239,0.002396843,0.00286008,0.00199737,0.004793686,-0.006657898,0.002929475,0.919584619
2,-1.420216497,-1.41078335,0.051874733,0.028730452,-1.221641421,-1.566406488,0.052672505,0.503148625,-9.54568243,-9.543288231,0.024862626,0.019153595,-9.500192642,-9.595960617,0.043095589,0.618864746,0.703991063,0.690727174,0.098102037,0.076614469,0.93014735,0.542286694,0.159214437,0.66181809,0.005886913,0.002130527,0.01140341,0.001597896,0.032890014,-0.00585895,0.009054741,0.873284088,0.003772365,0.009587373,0.016604296,0.01038632,0.025566328,-0.033422645,0.021038957,0.838732653,0.002025333,0.000133158,0.005056012,0.001464738,0.012516848,-0.006657898,0.005992108,0.946952967
2,-1.443248717,-1.444302202,0.04915887,0.03591311,-1.322197914,-1.566406488,0.073023201,0.56762416,-9.541660175,-9.538499832,0.021001792,0.009576798,-9.500192642,-9.591172218,0.019153595,0.642542903,0.798562035,0.800860465,0.091134771,0.062249243,0.987608194,0.599747539,0.105344892,0.692687823,0.009177246,0.007989477,0.011077881,0.005459476,0.032890014,-0.009321057,0.00972053,0.8374568,0.001504685,-0.00066579,0.011745403,0.010785794,0.025566328,-0.013715269,0.0234358,0.866780408,0.003484744,0.002929475,0.004396639,0.002796317,0.012516848,-0.006657898,0.005992108,0.894878928
2,-1.475235257,-1.480215192,0.040653265,0.028730393,-1.384447098,-1.619078875,0.057460785,0.62383068,-9.530215902,-9.533711433,0.021798705,0.014365197,-9.452308655,-9.591172218,0.028730393,0.40179514,0.909700874,0.903811157,0.063016,0.045489788,1.049857497,0.74339962,0.089782551,0.752898923,0.006426203,0.007989477,0.008009552,0.004793686,0.023036325,-0.009321057,0.008655267,0.873330589,0.000846884,0.00133158,0.011891958,0.008788426,0.022370536,-0.013715269,0.016644744,0.867133445,0.002146506,0.000266316,0.002816025,0.00133158,0.007057372,-0.001065264,0.005326318,0.875064039
2,-1.495155013,-1.499368787,0.040335049,0.019153595,-1.417966008,-1.619078875,0.034715891,0.712742928,-9.525235968,-9.524134636,0.024725827,0.019153595,-9.452308655,-9.562441826,0.03950429,0.485790902,0.971854348,0.978031397,0.04203899,0.028730392,1.049857497,0.824802458,0.052672446,0.718346358,-0.001238369,-0.001065264,0.009153781,0.008255793,0.015180007,-0.012117374,0.012516848,0.950343404,-0.001900164,-0.003994739,0.011478701,0.005060003,0.022370536,-0.02476738,0.009454215,0.907886774,0.001029311,0.000266316,0.002481711,0.000599211,0.006258424,-0.001731053,0.001198422,0.925064415
2,-1.507365445,-1.499368787,0.030154667,0.019153595,-1.432331204,-1.571194887,0.044292808,0.737705203,-9.523512144,-9.519346237,0.019826831,0.014365196,-9.47146225,-9.562441826,0.033518791,0.562468318,0.946380044,0.949300945,0.051827564,0.047884017,1.049857497,0.863109708,0.095768034,0.894358983,-0.005159871,-0.003328949,0.004062729,0.00133158,0.000798948,-0.012117374,0.006657898,0.948666703,-0.004093276,-0.004394213,0.010794527,0.005459477,0.019307904,-0.02476738,0.011052111,0.88465712,-0.000507332,-0.000266316,0.00120233,0.000865527,0.000932106,-0.003328949,0.001731054,0.918980996
2,-1.491372173,-1.504157186,0.043345107,0.023941993,-1.370081902,-1.590348482,0.033518791,0.697149358,-9.528252659,-9.524134636,0.016405265,0.014365196,-9.500192642,-9.576807022,0.028730393,0.640167635,0.888584008,0.887051702,0.037481396,0.004788458,0.973242998,0.762553215,0.019153654,0.687877101,-0.002845585,-0.002929475,0.004844774,0.000932106,0.007723161,-0.013448954,0.002130527,0.857070172,0.007263766,0.002596581,0.016424149,0.012583428,0.037950017,-0.012516848,0.027031065,0.923353246,0.001005343,-0.001065264,0.005439753,0.001864212,0.014647375,-0.00519316,0.004793686,0.947656654
2,-1.495585964,-1.504157186,0.050895941,0.023941994,-1.370081902,-1.604713678,0.062249183,0.679041166,-9.535195837,-9.533711433,0.023207086,0.019153595,-9.490615845,-9.576807022,0.033518791,0.764239075,0.833182178,0.867898107,0.068057273,0.047884047,0.973242998,0.657208383,0.071826041,0.753056468,-0.004069307,-0.003062633,0.010463739,0.00133158,0.013848428,-0.028362645,0.005992108,0.841164331,0.009378315,0.016644744,0.026994192,0.021305273,0.044075284,-0.052197918,0.033422647,0.911887425,0.000609863,0.000199737,0.006363166,0.004061318,0.014647375,-0.009321057,0.007057372,0.941584471
2,-1.511052514,-1.523310781,0.060413289,0.028730511,-1.279102206,-1.657386184,0.067037701,0.683742195,-9.5385956,-9.533711433,0.030375973,0.019153595,-9.476250648,-9.605537415,0.040701389,0.732472115,0.758866164,0.762553215,0.124332532,0.067037642,1.016338587,0.561440289,0.124498487,0.802900105,-0.00919722,-0.007723161,0.018903847,0.008788425,0.019574219,-0.048336338,0.013981585,0.908805148,-0.000295611,-0.003328949,0.031745228,0.02929475,0.044075284,-0.052197918,0.039814229,0.880823387,-0.000396811,-0.001731053,0.005107808,0.003994739,0.008255793,-0.009321057,0.007057372,0.904244905
2,-1.51919281,-1.523310781,0.06109832,0.028730511,-1.279102206,-1.657386184,0.053869605,0.695464233,-9.537254849,-9.533711433,0.025742449,0.009576798,-9.476250648,-9.605537415,0.014365196,0.683386365,0.676553515,0.661996782,0.126586674,0.07661444,1.016338587,0.537498295,0.118512944,0.839559067,-0.002424806,0.001597896,0.019646514,0.011851058,0.019574219,-0.048336338,0.021704746,0.936762087,0.001958753,-0.003328949,0.030404345,0.033555805,0.044075284,-0.047137916,0.046738442,0.87577117,0.002430133,0.003994739,0.00499432,0.004261054,0.00972053,-0.005725792,0.007989478,0.909724455
2,-1.528673855,-1.549647092,0.052078922,0.033518851,-1.413177609,-1.604713678,0.0718261,0.752919154,-9.53222703,-9.531317234,0.014091652,0.007182598,-9.500192642,-9.605537415,0.015562296,0.335487813,0.709114655,0.685938776,0.114134457,0.090979695,0.963666201,0.537498295,0.154426038,0.905887731,0.014169338,0.015046849,0.010643757,0.005858949,0.037550543,-0.00452737,0.016777902,0.890907909,-0.002994722,-0.00452737,0.028959364,0.029427907,0.035686333,-0.050600022,0.041412123,0.953339585,0.002339585,0.002596581,0.003997573,0.002463422,0.00972053,-0.003328949,0.005193161,0.962194817
2,-1.539447759,-1.547252893,0.05792912,0.03591311,-1.417966008,-1.647809267,0.077811599,0.812766988,-9.521931972,-9.524134636,0.016663005,0.014365196,-9.490615845,-9.567230225,0.023941993,0.651987256,0.862966052,0.882263303,0.104376266,0.062249243,0.987608194,0.571017087,0.143652082,0.90489742,0.011752521,0.008588688,0.011904032,0.00778974,0.037550543,-0.003861581,0.018908429,0.948641357,-0.007203845,-0.003195791,0.018518775,0.001864211,0.02157159,-0.050600022,0.003695133,0.916838383,0.001215732,0.002130527,0.003133232,0.002530001,0.005060002,-0.005459476,0.004660529,0.935126401
2,-1.552951049,-1.547252893,0.053276614,0.03830725,-1.465849996,-1.647809267,0.0718261,0.809574007,-9.516233778,-9.514557838,0.021580016,0.019153595,-9.485827446,-9.567230225,0.034715892,0.613342039,0.972955687,0.968454599,0.059136623,0.052672445,1.088164687,0.882263303,0.110133231,0.824521456,-0.000725711,0.004926845,0.019342184,0.008788426,0.021305272,-0.092411622,0.014381059,0.818941994,0.021809942,0.000932106,0.057596019,0.020639484,0.128896907,-0.079362139,0.055127392,0.932479059,0.000989364,0.002130527,0.006521411,0.002796317,0.014647375,-0.007456846,0.009454215,0.900986563
2,-1.574690394,-1.566406488,0.054612538,0.045489789,-1.470638394,-1.676539779,0.087388277,0.762222969,-9.515611286,-9.50976944,0.026417019,0.014365197,-9.466673851,-9.610325813,0.03950429,0.5315123,0.834618721,0.915782154,0.216258021,0.148440539,1.088164687,0.470460624,0.409408569,0.963652763,-0.016269239,-0.017310534,0.030941662,0.009853688,0.021305272,-0.092411622,0.029561065,0.939010761,0.012250533,-0.011851058,0.063070706,0.036884754,0.128896907,-0.079362139,0.07483477,0.937098967,-0.001430117,-0.00519316,0.007442243,0.005193161,0.014647375,-0.010386321,0.009454215,0.916664602
2,-1.525034651,-1.52570498,0.094122774,0.059854984,-1.269525409,-1.676539779,0.119710088,0.853394537,-9.534046621,-9.533711433,0.033468693,0.028730393,-9.466673851,-9.639056206,0.057460785,0.640216829,0.593378952,0.55904609,0.142923221,0.071826041,1.064222693,0.436941803,0.129286885,0.867657152,-0.011166626,-0.005992108,0.029178898,0.007057372,0.035553172,-0.092411622,0.018375798,0.907427217,-0.006649908,-0.011851058,0.034609488,0.016112113,0.085753724,-0.048868969,0.030093699,0.897296868,-0.007194524,-0.005326318,0.007099726,0.005060003,0.005326318,-0.022636853,0.009054741,0.934190545
2,-1.380089682,-1.403600693,0.150680638,0.071826101,-0.953490853,-1.623867273,0.130483985,0.873033872,-9.556839399,-9.552865028,0.028771113,0.014365196,-9.490615845,-9.643844604,0.03830719,0.62978227,0.618853253,0.618901134,0.113022665,0.105344891,0.910993755,0.436941803,0.196324527,0.872176752,0.010138647,0.005326318,0.015268427,0.009587373,0.037683703,-0.00585895,0.0234358,0.944833566,-0.017495624,-0.001864211,0.056331801,0.028895276,0.085753724,-0.110787421,0.06378266,0.945746526,-0.001524659,-0.003462107,0.012251312,0.009054741,0.01624527,-0.022636853,0.025965802,0.960742335
2,-1.430750994,-1.456273198,0.18271896,0.11013329,-0.953490853,-1.652597666,0.22026658,0.893407895,-9.545538778,-9.543288231,0.03484648,0.026336193,-9.481039047,-9.643844604,0.062249184,0.742061014,0.767389525,0.762553215,0.101835823,0.098162264,0.978031397,0.618901134,0.177170933,0.84199028,0.00188019,0.005326318,0.019932999,0.011185268,0.037683703,-0.036085807,0.023702115,0.910592816,0.005416866,-0.0117179,0.090016318,0.07044056,0.17843166,-0.110787421,0.157392703,0.931339639,0.009644631,0.013448954,0.009775682,0.009986847,0.026764749,-0.022636853,0.014647374,0.79671121
2,-1.582687028,-1.578377486,0.109942802,0.074220181,-1.216853023,-1.915959954,0.134075284,0.755076455,-9.534094505,-9.531317234,0.041525566,0.040701389,-9.447520256,-9.605537415,0.079008579,0.796280314,0.749337246,0.733822823,0.129377537,0.126892686,1.054645896,0.542286694,0.219069437,0.852937466,-0.000535295,-0.002929475,0.018403204,0.012250532,0.035020541,-0.036085807,0.019973693,0.900647025,0.021086894,0.05872266,0.110419185,0.071638972,0.17843166,-0.185622185,0.157259549,0.923208431,0.007659246,0.005725792,0.016132819,0.01238369,0.027031064,-0.021438431,0.027497118,0.882689953
2,-1.620419642,-1.616684676,0.106944452,0.059855103,-1.26473701,-1.915959954,0.093373894,0.793195826,-9.520926409,-9.514557838,0.045155998,0.03830719,-9.447520256,-9.605537415,0.07781148,0.749306982,0.753934118,0.772130072,0.125502717,0.105344862,1.054645896,0.542286694,0.22505498,0.80933949,0.006534061,0.00585895,0.012055786,0.006924214,0.035020541,-0.010519478,0.01371527,0.905740257,0.002684464,0.00519316,0.090079469,0.053396341,0.130361632,-0.185622185,0.114582424,0.937725828,-0.002828275,-0.007723161,0.01561669,0.003728423,0.027031064,-0.021438431,0.007889609,0.924019675
2,-1.606533282,-1.59992528,0.109300058,0.0718261,-1.408389091,-1.82019186,0.124498516,0.817635912,-9.503400869,-9.50976944,0.053291177,0.031124592,-9.346963882,-9.58638382,0.062249184,0.775770328,0.830883766,0.836773514,0.068378041,0.035913049,1.045069098,0.561440289,0.067037642,0.541839915,0.00180429,0.000133158,0.00905089,0.005992108,0.019041587,-0.015978955,0.010120005,0.884431825,0.007619298,0.004926845,0.039857585,0.03049317,0.072970562,-0.04953476,0.057557526,0.917128183,-0.004845618,-0.006924214,0.00647507,0.00452737,0.007590003,-0.014647375,0.010253162,0.899468877
2,-1.595184768,-1.59992528,0.125463037,0.090979695,-1.26473701,-1.82019186,0.175973892,0.785009612,-9.509577904,-9.519346237,0.07068977,0.033518791,-9.346963882,-9.667786598,0.062249184,0.813545076,0.858225554,0.834379315,0.101339932,0.040701448,1.083376288,0.604535937,0.096965194,0.727820316,0.006211818,0.010519478,0.011844767,0.009454215,0.019973693,-0.015978955,0.021172114,0.917117518,0.003910849,-0.008255793,0.05750343,0.042077916,0.12157321,-0.062051605,0.089648594,0.870452672,0.001059937,0.000532632,0.005413599,0.004660528,0.008388951,-0.011451584,0.008522109,0.818902972
2,-1.565161475,-1.566406488,0.113884403,0.07422024,-1.26473701,-1.82019186,0.130483986,0.741018854,-9.522793884,-9.526528835,0.059977539,0.031124592,-9.346963882,-9.667786598,0.068234683,0.700459021,0.918128474,0.925358951,0.112274285,0.090979636,1.083376288,0.604535937,0.191536069,0.746332098,0.004776376,0.00585895,0.012704273,0.012117373,0.019973693,-0.015579481,0.023435799,0.940426564,-0.017488966,-0.024634222,0.083849227,0.046938179,0.12157321,-0.159789547,0.093876358,0.931209378,-0.00517585,-0.003994739,0.009658056,0.003728422,0.008388951,-0.025166854,0.007523424,0.945915181
2,-1.393640866,-1.398812294,0.162152407,0.136469484,-0.948702395,-1.738788962,0.272938967,0.914978675,-9.541277103,-9.54807663,0.040161814,0.03830719,-9.414001465,-9.615114212,0.062249183,0.663826052,0.931919069,0.954089403,0.11349536,0.086191237,1.212663174,0.729034424,0.183156371,0.548152891,0.001664474,-0.002929475,0.014071732,0.011851058,0.026897907,-0.015579481,0.023302642,0.935530868,0.002067943,-0.017576851,0.093246232,0.076033194,0.170175865,-0.159789547,0.11358374,0.935199057,-0.007191861,-0.006924214,0.012095153,0.008122636,0.017843166,-0.025166854,0.012916322,0.961310823
2,-1.331631044,-1.365293503,0.106167116,0.047884106,-0.948702395,-1.499368787,0.14844048,0.855053257,-9.549896221,-9.54807663,0.028937466,0.019153595,-9.414001465,-9.615114212,0.03830719,0.527280866,0.906684179,0.877474904,0.09647525,0.043095589,1.212663174,0.729034424,0.081402838,0.500499833,0.004447476,0.007922898,0.012176963,0.006458161,0.026897907,-0.015579481,0.020373167,0.918713133,0.012066774,-0.008322373,0.066035313,0.028495802,0.170175865,-0.062850557,0.089748461,0.922352503,0.001363538,0.00326237,0.01043482,0.003528686,0.017843166,-0.025166854,0.010120005,0.927254298
